seed,boost,degrade,regime,n_meta,rcls_t,rupt_t,crit_t,max_tens,max_rp,min_sep,min_elast,fatigue
89,0.40,0.030,3,21,33,-1,-1,0.0068,4.6821,0.2208,0.00000,0.0362
90,0.40,0.030,3,28,39,-1,-1,0.0101,4.7292,0.2240,0.00000,0.0544
91,0.40,0.030,3,18,38,-1,-1,0.0264,4.7877,0.2196,-0.00247,0.0552
92,0.40,0.030,3,6,16,-1,-1,0.0522,4.9993,0.2021,-0.00731,0.0742
93,0.40,0.030,3,19,35,-1,-1,0.0043,4.6290,0.2279,0.00000,0.0255
94,0.40,0.030,3,22,46,-1,-1,0.0101,4.7691,0.2250,0.00000,0.0437
95,0.40,0.030,3,25,38,-1,198,0.6870,10.9678,0.1217,-0.01373,1.5206
96,0.40,0.030,3,20,40,-1,-1,0.0053,4.6915,0.2301,0.00000,0.0240
97,0.40,0.030,3,23,30,-1,-1,0.0076,4.6869,0.2251,0.00000,0.0404
98,0.40,0.030,2,3,30,83,77,0.7592,12.1498,0.1114,-0.01604,1.7368
99,0.40,0.030,2,18,31,155,150,0.7341,11.9311,0.1145,-0.01907,1.6861
100,0.40,0.030,2,21,35,181,177,0.7016,12.3329,0.1183,-0.01712,1.5304
1,0.45,0.030,2,6,38,141,129,0.9135,12.1614,0.0945,-0.01226,2.9519
2,0.45,0.030,3,19,41,-1,-1,0.0070,4.7323,0.2213,0.00000,0.0308
3,0.45,0.030,1,1,-1,58,52,0.6708,11.8595,0.1241,-0.04000,1.4745
4,0.45,0.030,3,19,41,-1,-1,0.0049,4.6681,0.2301,0.00000,0.0284
5,0.45,0.030,3,19,38,-1,-1,0.0050,4.6542,0.2304,0.00000,0.0232
6,0.45,0.030,3,22,40,-1,-1,0.0087,4.6929,0.2301,0.00000,0.0498
7,0.45,0.030,3,16,9,-1,-1,0.5453,8.2127,0.1413,-0.01352,1.0950
8,0.45,0.030,3,20,42,-1,-1,0.0079,4.7116,0.2260,0.00000,0.0306
9,0.45,0.030,3,20,33,-1,-1,0.6393,8.4709,0.1304,-0.01216,1.4655
10,0.45,0.030,2,8,33,130,121,0.8369,11.6775,0.1025,-0.01341,2.1605
11,0.45,0.030,3,17,48,-1,-1,0.0063,4.6849,0.2224,-0.00089,0.0319
12,0.45,0.030,3,22,41,-1,-1,0.0078,4.7113,0.2303,0.00000,0.0536
13,0.45,0.030,3,16,48,-1,-1,0.0076,4.7103,0.2344,0.00000,0.0363
14,0.45,0.030,1,1,-1,70,65,0.7742,11.6844,0.1108,-0.01958,1.9802
15,0.45,0.030,3,17,46,-1,-1,0.0073,4.7337,0.2310,0.00000,0.0356
16,0.45,0.030,1,1,-1,57,50,0.5872,12.0416,0.1385,-0.04613,1.2440
17,0.45,0.030,2,4,31,95,84,0.8563,12.1348,0.0997,-0.01521,2.2439
18,0.45,0.030,3,15,45,-1,-1,0.0052,4.6761,0.2339,0.00000,0.0173
19,0.45,0.030,3,14,46,-1,-1,0.0062,4.7276,0.2306,0.00000,0.0225
20,0.45,0.030,3,13,49,-1,-1,0.0051,4.6744,0.2202,0.00000,0.0217
21,0.45,0.030,2,10,36,131,127,0.6930,11.6652,0.1194,-0.01676,1.4646
22,0.45,0.030,3,21,41,-1,-1,0.0079,4.7173,0.2249,0.00000,0.0445
23,0.45,0.030,3,18,47,-1,-1,0.0078,4.7775,0.2294,0.00000,0.0313
24,0.45,0.030,3,15,37,-1,-1,0.0041,4.6541,0.2309,0.00000,0.0160
25,0.45,0.030,2,11,39,161,153,0.7915,12.0327,0.1078,-0.01393,1.9372
26,0.45,0.030,3,25,37,-1,-1,0.0092,4.7465,0.2231,0.00000,0.0386
27,0.45,0.030,3,16,46,-1,-1,0.0054,4.6879,0.2289,0.00000,0.0212
28,0.45,0.030,2,5,7,106,99,0.7917,12.2644,0.1070,-0.01330,1.9064
29,0.45,0.030,3,19,39,-1,-1,0.0076,4.7012,0.2277,0.00000,0.0494
30,0.45,0.030,3,21,34,-1,-1,0.0070,4.6820,0.2262,0.00000,0.0361
31,0.45,0.030,2,4,33,102,84,0.9193,12.3170,0.0922,-0.01675,2.6745
32,0.45,0.030,3,15,38,-1,-1,0.0052,4.6511,0.2316,0.00000,0.0266
33,0.45,0.030,3,14,50,-1,-1,0.0034,4.6205,0.2363,0.00000,0.0157
34,0.45,0.030,3,15,45,-1,-1,0.0043,4.6548,0.2336,0.00000,0.0210
35,0.45,0.030,3,15,46,-1,-1,0.0054,4.6795,0.2285,0.00000,0.0310
36,0.45,0.030,3,12,49,-1,-1,0.0074,4.7731,0.2277,0.00000,0.0217
37,0.45,0.030,3,20,43,-1,-1,0.0070,4.7133,0.2290,0.00000,0.0434
38,0.45,0.030,3,16,47,-1,-1,0.0058,4.6769,0.2325,0.00000,0.0314
39,0.45,0.030,2,12,43,172,151,0.9563,12.2163,0.0887,-0.01722,3.1689
40,0.45,0.030,2,4,30,90,83,0.7892,12.2973,0.1081,-0.01580,1.8928
41,0.45,0.030,3,29,5,-1,-1,0.0376,5.1088,0.2026,-0.00891,0.0893
42,0.45,0.030,2,6,38,104,97,0.7622,12.2619,0.1107,-0.01890,1.7555
43,0.45,0.030,3,15,57,-1,-1,0.0067,4.7134,0.2252,0.00000,0.0250
44,0.45,0.030,3,13,47,-1,-1,0.0060,4.6962,0.2347,0.00000,0.0361
45,0.45,0.030,2,11,42,148,139,0.8209,12.2313,0.1032,-0.01456,2.0212
46,0.45,0.030,3,4,30,-1,-1,0.0191,4.8068,0.2243,-0.00397,0.0213
47,0.45,0.030,3,18,49,-1,-1,0.0110,4.7236,0.2277,0.00000,0.0370
48,0.45,0.030,3,15,37,-1,-1,0.0072,4.7516,0.2240,0.00000,0.0324
49,0.45,0.030,3,24,39,-1,-1,0.0102,4.8041,0.2235,-0.00074,0.0542
50,0.45,0.030,3,20,46,-1,-1,0.0069,4.7338,0.2285,0.00000,0.0365
51,0.45,0.030,3,19,45,-1,-1,0.0101,4.7362,0.2249,0.00000,0.0388
52,0.45,0.030,2,5,26,91,82,0.7852,11.9417,0.1073,-0.01854,1.8318
53,0.45,0.030,1,1,-1,83,77,0.7940,12.3347,0.1077,-0.01016,1.9783
54,0.45,0.030,3,21,41,-1,-1,0.0143,4.7269,0.2216,-0.00288,0.0449
55,0.45,0.030,3,21,43,-1,-1,0.0063,4.6488,0.2256,0.00000,0.0361
56,0.45,0.030,2,14,46,185,177,0.7890,11.7327,0.1081,-0.01372,1.8894
57,0.45,0.030,3,19,34,-1,-1,0.0084,4.6967,0.2262,0.00000,0.0386
58,0.45,0.030,2,17,36,199,194,0.7340,12.1253,0.1146,-0.01302,1.6498
59,0.45,0.030,3,16,53,-1,-1,0.0073,4.7560,0.2346,0.00000,0.0371
60,0.45,0.030,3,16,39,-1,-1,0.0085,4.7837,0.2307,0.00000,0.0304
61,0.45,0.030,3,22,47,-1,-1,0.0087,4.7768,0.2245,0.00000,0.0424
62,0.45,0.030,3,16,49,-1,-1,0.0081,4.7244,0.2318,0.00000,0.0356
63,0.45,0.030,3,22,41,-1,-1,0.0096,4.7320,0.2241,0.00000,0.0439
64,0.45,0.030,3,14,42,-1,-1,0.6553,7.8341,0.1308,-0.01071,1.9554
65,0.45,0.030,3,14,47,-1,-1,0.0050,4.6548,0.2255,0.00000,0.0233
66,0.45,0.030,2,6,34,101,95,0.7056,11.7379,0.1175,-0.01879,1.5133
67,0.45,0.030,2,11,36,148,143,0.7088,12.3135,0.1169,-0.01467,1.5116
68,0.45,0.030,1,1,-1,156,114,0.9709,12.2064,0.0890,-0.00962,5.0620
69,0.45,0.030,3,20,46,-1,-1,0.0074,4.7435,0.2248,0.00000,0.0365
70,0.45,0.030,1,1,-1,59,54,0.5772,12.1058,0.1380,-0.04475,1.2071
71,0.45,0.030,3,13,47,-1,-1,0.0065,4.7354,0.2337,0.00000,0.0317
72,0.45,0.030,2,12,42,193,179,0.8835,11.8990,0.0986,-0.01210,2.8170
73,0.45,0.030,3,19,7,-1,-1,0.0246,5.0077,0.2132,-0.00628,0.0726
74,0.45,0.030,3,15,8,-1,-1,0.0350,4.8848,0.2109,-0.00521,0.0646
75,0.45,0.030,3,22,37,-1,-1,0.5262,8.6742,0.1433,-0.01214,1.0033
76,0.45,0.030,1,1,-1,89,82,0.8417,12.2773,0.1024,-0.01310,2.2678
77,0.45,0.030,3,15,52,-1,-1,0.0068,4.7134,0.2332,0.00000,0.0272
78,0.45,0.030,3,24,30,-1,-1,0.0064,4.6871,0.2252,0.00000,0.0291
79,0.45,0.030,3,20,42,-1,-1,0.0082,4.7798,0.2262,0.00000,0.0421
80,0.45,0.030,3,16,43,-1,-1,0.0056,4.6550,0.2289,0.00000,0.0211
81,0.45,0.030,3,15,53,-1,-1,0.0073,4.6973,0.2317,0.00000,0.0398
82,0.45,0.030,3,18,4,-1,-1,0.0167,4.9204,0.2137,-0.00521,0.0454
83,0.45,0.030,3,18,48,-1,-1,0.0058,4.6703,0.2347,0.00000,0.0366
84,0.45,0.030,3,18,40,-1,-1,0.0067,4.6790,0.2255,0.00000,0.0332
85,0.45,0.030,1,1,-1,53,49,0.5417,12.1504,0.1440,-0.04153,1.0882
86,0.45,0.030,2,2,11,72,60,0.8554,12.3403,0.0994,-0.01476,2.2893
87,0.45,0.030,3,22,47,-1,-1,0.0097,4.7751,0.2265,0.00000,0.0590
88,0.45,0.030,3,14,45,-1,-1,0.0059,4.6903,0.2351,0.00000,0.0251
89,0.45,0.030,3,19,33,-1,-1,0.0092,4.7594,0.2208,0.00000,0.0451
90,0.45,0.030,3,25,39,-1,-1,0.0108,4.7335,0.2230,-0.00074,0.0528
91,0.45,0.030,3,17,38,-1,-1,0.0107,4.7235,0.2244,0.00000,0.0383
92,0.45,0.030,3,5,16,-1,-1,0.0517,5.0033,0.2021,-0.00738,0.0633
93,0.45,0.030,3,17,35,-1,-1,0.0057,4.7041,0.2292,0.00000,0.0282
94,0.45,0.030,3,20,46,-1,-1,0.0089,4.8092,0.2255,0.00000,0.0382
95,0.45,0.030,2,12,38,150,147,0.7508,11.7970,0.1127,-0.01622,1.7109
96,0.45,0.030,3,18,40,-1,-1,0.0075,4.7565,0.2313,0.00000,0.0341
97,0.45,0.030,3,20,30,-1,-1,0.0095,4.7815,0.2262,0.00000,0.0440
98,0.45,0.030,2,3,30,84,79,0.7511,12.0286,0.1124,-0.01556,1.6984
99,0.45,0.030,2,17,31,158,152,0.7375,11.8094,0.1141,-0.01790,1.6860
100,0.45,0.030,2,19,35,180,176,0.6857,11.7093,0.1206,-0.01694,1.4552
1,0.50,0.030,2,6,38,142,130,0.8965,12.0795,0.0965,-0.01147,2.7944
2,0.50,0.030,3,17,41,-1,-1,0.0090,4.7315,0.2213,0.00000,0.0425
3,0.50,0.030,1,1,-1,57,50,0.6773,12.3241,0.1231,-0.04306,1.5136
4,0.50,0.030,3,17,41,-1,-1,0.0064,4.7036,0.2311,0.00000,0.0272
5,0.50,0.030,3,17,38,-1,-1,0.0066,4.6787,0.2281,0.00000,0.0374
6,0.50,0.030,3,20,40,-1,-1,0.0081,4.6748,0.2332,0.00000,0.0422
7,0.50,0.030,3,20,9,-1,-1,0.0565,5.1147,0.2053,-0.00948,0.1379
8,0.50,0.030,3,18,42,-1,-1,0.0073,4.7433,0.2261,0.00000,0.0299
9,0.50,0.030,3,18,33,-1,-1,0.6502,8.5787,0.1289,-0.01224,1.5064
10,0.50,0.030,2,8,33,132,122,0.8483,12.0367,0.1010,-0.01320,2.2199
11,0.50,0.030,3,16,48,-1,-1,0.0058,4.6650,0.2234,-0.00088,0.0242
12,0.50,0.030,3,20,41,-1,-1,0.0094,4.7933,0.2284,0.00000,0.0470
13,0.50,0.030,3,15,48,-1,-1,0.0084,4.7550,0.2354,0.00000,0.0302
14,0.50,0.030,1,1,-1,70,65,0.7685,11.5843,0.1115,-0.02003,1.9634
15,0.50,0.030,3,15,46,-1,-1,0.0045,4.6603,0.2333,0.00000,0.0199
16,0.50,0.030,1,1,-1,55,49,0.5357,12.2321,0.1472,-0.04895,1.1164
17,0.50,0.030,2,4,31,98,84,0.8662,12.1447,0.0986,-0.01457,2.3125
18,0.50,0.030,3,14,45,-1,-1,0.0082,4.7677,0.2351,0.00000,0.0257
19,0.50,0.030,3,12,46,-1,-1,0.0039,4.6382,0.2317,0.00000,0.0162
20,0.50,0.030,3,12,49,-1,-1,0.0059,4.7083,0.2202,0.00000,0.0180
21,0.50,0.030,2,9,36,131,127,0.6928,11.6575,0.1195,-0.01668,1.4598
22,0.50,0.030,3,19,41,-1,-1,0.0083,4.7122,0.2284,0.00000,0.0377
23,0.50,0.030,3,17,47,-1,-1,0.0063,4.7171,0.2294,0.00000,0.0282
24,0.50,0.030,3,14,37,-1,-1,0.0051,4.6724,0.2303,0.00000,0.0259
25,0.50,0.030,2,10,39,161,153,0.8061,12.2765,0.1058,-0.01428,2.0031
26,0.50,0.030,3,23,37,-1,-1,0.0125,4.7430,0.2231,0.00000,0.0559
27,0.50,0.030,3,15,46,-1,-1,0.0055,4.6791,0.2269,0.00000,0.0249
28,0.50,0.030,2,5,7,107,100,0.7543,11.6851,0.1118,-0.01251,1.7360
29,0.50,0.030,3,17,39,-1,-1,0.0080,4.7054,0.2306,0.00000,0.0312
30,0.50,0.030,3,19,34,-1,-1,0.0086,4.7618,0.2267,0.00000,0.0438
31,0.50,0.030,2,4,33,105,86,0.9203,12.1355,0.0925,-0.01606,2.7261
32,0.50,0.030,3,14,38,-1,-1,0.0074,4.7637,0.2326,0.00000,0.0215
33,0.50,0.030,3,13,50,-1,-1,0.0044,4.6505,0.2359,0.00000,0.0213
34,0.50,0.030,3,14,45,-1,-1,0.0046,4.6383,0.2342,0.00000,0.0201
35,0.50,0.030,3,14,46,-1,-1,0.0076,4.7303,0.2311,0.00000,0.0373
36,0.50,0.030,3,11,49,-1,-1,0.0039,4.6552,0.2361,0.00000,0.0122
37,0.50,0.030,3,18,43,-1,-1,0.0071,4.7041,0.2325,0.00000,0.0429
38,0.50,0.030,3,15,47,-1,-1,0.0046,4.6674,0.2345,0.00000,0.0272
39,0.50,0.030,2,11,43,172,153,0.9417,11.9419,0.0906,-0.01673,3.0557
40,0.50,0.030,2,4,30,90,85,0.7472,11.5399,0.1137,-0.01499,1.7133
41,0.50,0.030,3,26,5,-1,-1,0.0397,5.1424,0.2023,-0.00939,0.1014
42,0.50,0.030,2,7,38,117,108,0.8433,12.1327,0.1011,-0.01666,2.1681
43,0.50,0.030,3,13,57,-1,-1,0.0055,4.6711,0.2258,0.00000,0.0213
44,0.50,0.030,3,12,47,-1,-1,0.0045,4.6616,0.2397,0.00000,0.0184
45,0.50,0.030,2,7,42,130,125,0.7532,11.8223,0.1128,-0.01335,1.7463
46,0.50,0.030,3,4,30,-1,-1,0.0190,4.8232,0.2244,-0.00427,0.0212
47,0.50,0.030,3,16,49,-1,-1,0.0064,4.6427,0.2280,0.00000,0.0226
48,0.50,0.030,3,14,37,-1,-1,0.0046,4.6331,0.2258,0.00000,0.0220
49,0.50,0.030,3,22,39,-1,-1,0.0088,4.7723,0.2237,-0.00114,0.0531
50,0.50,0.030,3,18,46,-1,-1,0.0072,4.7219,0.2321,0.00000,0.0386
51,0.50,0.030,3,17,45,-1,-1,0.0085,4.7582,0.2280,0.00000,0.0343
52,0.50,0.030,2,5,26,97,85,0.8293,12.1110,0.1023,-0.01746,2.0599
53,0.50,0.030,1,1,-1,83,77,0.7896,12.2664,0.1083,-0.01063,1.9679
54,0.50,0.030,3,18,41,-1,-1,0.0124,4.7166,0.2220,-0.00283,0.0386
55,0.50,0.030,3,19,43,-1,-1,0.0090,4.7122,0.2256,0.00000,0.0464
56,0.50,0.030,3,22,46,-1,-1,0.0152,4.7339,0.2201,-0.00142,0.0428
57,0.50,0.030,3,17,34,-1,-1,0.0071,4.6663,0.2270,0.00000,0.0339
58,0.50,0.030,3,16,36,-1,195,0.7453,12.3219,0.1128,-0.01278,1.6913
59,0.50,0.030,3,14,53,-1,-1,0.0069,4.7560,0.2343,0.00000,0.0377
60,0.50,0.030,3,15,39,-1,-1,0.0061,4.7116,0.2342,0.00000,0.0216
61,0.50,0.030,3,21,47,-1,-1,0.0088,4.6930,0.2255,0.00000,0.0412
62,0.50,0.030,3,15,49,-1,-1,0.0082,4.7295,0.2349,0.00000,0.0342
63,0.50,0.030,3,20,41,-1,-1,0.0071,4.6867,0.2257,0.00000,0.0311
64,0.50,0.030,3,22,42,-1,-1,0.1957,5.8436,0.1907,-0.00818,0.3074
65,0.50,0.030,3,14,47,-1,-1,0.0029,4.6181,0.2279,0.00000,0.0124
66,0.50,0.030,2,5,34,99,93,0.7094,12.1187,0.1168,-0.01956,1.5276
67,0.50,0.030,2,10,36,147,143,0.6827,11.9518,0.1205,-0.01449,1.4154
68,0.50,0.030,1,1,-1,156,114,0.9691,12.1824,0.0892,-0.00948,5.0018
69,0.50,0.030,3,18,46,-1,-1,0.0078,4.6867,0.2236,0.00000,0.0334
70,0.50,0.030,1,1,-1,56,52,0.4853,11.9453,0.1529,-0.04810,0.9742
71,0.50,0.030,3,12,47,-1,-1,0.0070,4.7283,0.2348,0.00000,0.0233
72,0.50,0.030,2,11,42,193,181,0.8769,11.8046,0.0995,-0.01191,2.7664
73,0.50,0.030,3,18,7,-1,-1,0.0277,5.0406,0.2128,-0.00667,0.0687
74,0.50,0.030,3,14,8,-1,-1,0.0380,4.9131,0.2104,-0.00573,0.0707
75,0.50,0.030,2,13,37,180,163,0.9210,12.1948,0.0927,-0.01150,2.8138
76,0.50,0.030,1,1,-1,89,82,0.8315,12.1320,0.1037,-0.01294,2.2077
77,0.50,0.030,3,13,52,-1,-1,0.0071,4.7105,0.2338,0.00000,0.0262
78,0.50,0.030,3,22,30,-1,-1,0.0056,4.6689,0.2257,0.00000,0.0295
79,0.50,0.030,3,18,42,-1,-1,0.0054,4.6768,0.2309,0.00000,0.0229
80,0.50,0.030,3,14,43,-1,-1,0.0072,4.7025,0.2290,0.00000,0.0314
81,0.50,0.030,3,14,53,-1,-1,0.0056,4.6905,0.2354,0.00000,0.0266
82,0.50,0.030,3,16,5,-1,-1,0.0181,4.9516,0.2135,-0.00560,0.0480
83,0.50,0.030,3,16,48,-1,-1,0.0099,4.7724,0.2331,0.00000,0.0400
84,0.50,0.030,3,17,40,-1,-1,0.0038,4.6273,0.2277,0.00000,0.0180
85,0.50,0.030,1,1,-1,52,48,0.5319,12.1905,0.1458,-0.04420,1.0774
86,0.50,0.030,2,2,11,72,62,0.8435,12.1199,0.1010,-0.01422,2.2317
87,0.50,0.030,3,20,47,-1,-1,0.0059,4.7140,0.2298,0.00000,0.0314
88,0.50,0.030,3,13,45,-1,-1,0.0052,4.6608,0.2354,0.00000,0.0232
89,0.50,0.030,3,17,33,-1,-1,0.0086,4.7914,0.2208,0.00000,0.0268
90,0.50,0.030,3,23,39,-1,-1,0.0112,4.8828,0.2256,0.00000,0.0445
91,0.50,0.030,3,15,38,-1,-1,0.0233,4.7515,0.2208,-0.00207,0.0452
92,0.50,0.030,3,5,16,-1,-1,0.0513,5.0075,0.2020,-0.00745,0.0651
93,0.50,0.030,3,16,35,-1,-1,0.0076,4.7536,0.2295,0.00000,0.0312
94,0.50,0.030,3,18,46,-1,-1,0.0085,4.7360,0.2247,0.00000,0.0415
95,0.50,0.030,3,23,38,-1,-1,0.4522,8.2332,0.1541,-0.01011,0.8132
96,0.50,0.030,3,16,40,-1,-1,0.0069,4.6987,0.2295,0.00000,0.0398
97,0.50,0.030,3,19,30,-1,-1,0.0063,4.6770,0.2283,0.00000,0.0308
98,0.50,0.030,2,3,30,84,79,0.7197,11.4988,0.1167,-0.01494,1.5713
99,0.50,0.030,2,15,31,155,150,0.7237,11.7385,0.1159,-0.01884,1.6324
100,0.50,0.030,2,17,35,179,174,0.7036,11.5183,0.1181,-0.01778,1.5236
1,0.55,0.030,2,5,38,141,127,0.9213,12.2650,0.0935,-0.01247,3.0218
2,0.55,0.030,3,16,41,-1,-1,0.0066,4.6934,0.2213,0.00000,0.0363
3,0.55,0.030,1,1,-1,55,47,0.6462,12.1317,0.1278,-0.04599,1.4276
4,0.55,0.030,3,16,41,-1,-1,0.0065,4.7218,0.2310,0.00000,0.0337
5,0.55,0.030,3,16,38,-1,-1,0.0071,4.6933,0.2311,0.00000,0.0282
6,0.55,0.030,3,18,40,-1,-1,0.0103,4.7302,0.2323,0.00000,0.0559
7,0.55,0.030,3,14,9,-1,-1,0.4952,7.7798,0.1482,-0.01226,0.9648
8,0.55,0.030,3,17,42,-1,-1,0.0053,4.6816,0.2281,0.00000,0.0327
9,0.55,0.030,3,17,33,-1,-1,0.6236,8.3201,0.1325,-0.01188,1.4045
10,0.55,0.030,2,7,33,132,122,0.8499,12.0610,0.1008,-0.01319,2.2331
11,0.55,0.030,3,15,48,-1,-1,0.0087,4.6954,0.2225,-0.00068,0.0257
12,0.55,0.030,3,18,41,-1,-1,0.0051,4.6569,0.2304,0.00000,0.0298
13,0.55,0.030,3,14,48,-1,-1,0.0072,4.7792,0.2389,0.00000,0.0295
14,0.55,0.030,1,1,-1,70,65,0.7628,11.4863,0.1123,-0.02049,1.9475
15,0.55,0.030,3,14,46,-1,-1,0.0042,4.6422,0.2352,0.00000,0.0187
16,0.55,0.030,1,1,-1,52,48,0.4188,11.8716,0.1675,-0.05171,0.8291
17,0.55,0.030,2,3,31,94,83,0.8781,12.3314,0.0967,-0.01578,2.3576
18,0.55,0.030,3,13,45,-1,-1,0.0060,4.6740,0.2359,0.00000,0.0207
19,0.55,0.030,3,12,46,-1,-1,0.0050,4.6574,0.2332,0.00000,0.0162
20,0.55,0.030,3,11,49,-1,-1,0.0062,4.7072,0.2202,0.00000,0.0165
21,0.55,0.030,2,12,36,171,164,0.8359,11.6795,0.1037,-0.01242,2.2823
22,0.55,0.030,3,18,41,-1,-1,0.0073,4.7801,0.2323,0.00000,0.0237
23,0.55,0.030,3,15,47,-1,-1,0.0052,4.6689,0.2307,0.00000,0.0230
24,0.55,0.030,3,13,37,-1,-1,0.0040,4.6373,0.2326,0.00000,0.0145
25,0.55,0.030,2,9,39,160,153,0.7988,11.7653,0.1069,-0.01439,1.9700
26,0.55,0.030,3,21,37,-1,-1,0.0078,4.7031,0.2231,0.00000,0.0352
27,0.55,0.030,3,13,46,-1,-1,0.0069,4.7147,0.2284,0.00000,0.0261
28,0.55,0.030,2,4,7,103,98,0.7545,12.2567,0.1122,-0.01312,1.7661
29,0.55,0.030,3,16,39,-1,-1,0.0071,4.7141,0.2300,0.00000,0.0261
30,0.55,0.030,3,17,34,-1,-1,0.0071,4.6921,0.2293,0.00000,0.0329
31,0.55,0.030,2,3,33,90,83,0.7792,12.2996,0.1086,-0.01685,1.8056
32,0.55,0.030,3,13,38,-1,-1,0.0058,4.7060,0.2343,0.00000,0.0254
33,0.55,0.030,3,12,50,-1,-1,0.0030,4.6009,0.2377,0.00000,0.0167
34,0.55,0.030,3,13,45,-1,-1,0.0048,4.6717,0.2354,0.00000,0.0202
35,0.55,0.030,3,13,46,-1,-1,0.0053,4.6671,0.2329,0.00000,0.0286
36,0.55,0.030,3,10,49,-1,-1,0.0092,4.8070,0.2359,0.00000,0.0254
37,0.55,0.030,3,17,43,-1,-1,0.0068,4.6858,0.2352,0.00000,0.0305
38,0.55,0.030,3,14,47,-1,-1,0.0064,4.6946,0.2361,0.00000,0.0308
39,0.55,0.030,2,11,43,180,161,0.9341,12.0493,0.0920,-0.01487,3.1044
40,0.55,0.030,2,4,30,94,88,0.8006,12.1069,0.1064,-0.01489,1.9404
41,0.55,0.030,3,25,5,-1,-1,0.0417,5.1764,0.2021,-0.00987,0.0869
42,0.55,0.030,2,5,38,104,97,0.7549,12.1229,0.1117,-0.01864,1.7259
43,0.55,0.030,3,12,57,-1,-1,0.0063,4.7326,0.2255,0.00000,0.0180
44,0.55,0.030,3,11,47,-1,-1,0.0048,4.6714,0.2388,0.00000,0.0207
45,0.55,0.030,2,10,42,151,142,0.8156,12.2545,0.1040,-0.01377,2.0029
46,0.55,0.030,3,4,30,-1,-1,0.0201,4.8521,0.2243,-0.00477,0.0239
47,0.55,0.030,3,15,49,-1,-1,0.0082,4.7584,0.2277,0.00000,0.0326
48,0.55,0.030,3,13,37,-1,-1,0.0066,4.7044,0.2283,0.00000,0.0253
49,0.55,0.030,3,21,39,-1,-1,0.0080,4.7723,0.2231,-0.00080,0.0400
50,0.55,0.030,3,17,46,-1,-1,0.0071,4.7110,0.2298,0.00000,0.0352
51,0.55,0.030,3,16,45,-1,-1,0.0107,4.8010,0.2251,0.00000,0.0515
52,0.55,0.030,2,5,26,100,89,0.8477,12.3088,0.1002,-0.01683,2.1639
53,0.55,0.030,1,1,-1,83,77,0.7852,12.1990,0.1089,-0.01111,1.9593
54,0.55,0.030,3,17,41,-1,-1,0.0144,4.7179,0.2216,-0.00272,0.0345
55,0.55,0.030,3,18,43,-1,-1,0.0062,4.7006,0.2270,0.00000,0.0330
56,0.55,0.030,3,20,46,-1,-1,0.0160,4.6968,0.2203,-0.00157,0.0332
57,0.55,0.030,3,16,34,-1,-1,0.0085,4.7752,0.2266,0.00000,0.0302
58,0.55,0.030,3,15,36,-1,195,0.7294,12.0468,0.1149,-0.01253,1.6225
59,0.55,0.030,3,13,53,-1,-1,0.0081,4.7773,0.2365,0.00000,0.0374
60,0.55,0.030,3,14,39,-1,-1,0.0062,4.7246,0.2327,0.00000,0.0220
61,0.55,0.030,3,19,47,-1,-1,0.0060,4.6910,0.2250,0.00000,0.0341
62,0.55,0.030,3,13,49,-1,-1,0.0054,4.6875,0.2351,0.00000,0.0268
63,0.55,0.030,3,19,41,-1,-1,0.0068,4.6504,0.2249,0.00000,0.0346
64,0.55,0.030,3,24,42,-1,-1,0.0269,4.7329,0.2173,-0.00196,0.0643
65,0.55,0.030,3,12,47,-1,-1,0.0042,4.6570,0.2273,0.00000,0.0159
66,0.55,0.030,2,5,34,101,95,0.7059,11.7435,0.1175,-0.01878,1.5120
67,0.55,0.030,2,9,36,147,143,0.6857,12.0016,0.1201,-0.01447,1.4343
68,0.55,0.030,1,1,-1,156,114,0.9674,12.1585,0.0894,-0.00935,4.9434
69,0.55,0.030,3,17,46,-1,-1,0.0050,4.6809,0.2239,0.00000,0.0265
70,0.55,0.030,1,1,-1,54,50,0.4143,11.8498,0.1649,-0.05117,0.8145
71,0.55,0.030,3,12,47,-1,-1,0.0071,4.7126,0.2374,0.00000,0.0232
72,0.55,0.030,2,10,42,193,179,0.8852,11.9248,0.0984,-0.01215,2.8329
73,0.55,0.030,3,16,7,-1,-1,0.0308,5.0741,0.2125,-0.00706,0.0623
74,0.55,0.030,3,13,8,-1,-1,0.0411,4.9419,0.2099,-0.00626,0.0574
75,0.55,0.030,3,27,37,-1,-1,0.0286,4.7837,0.2164,-0.00386,0.0791
76,0.55,0.030,1,1,-1,89,82,0.8214,11.9897,0.1050,-0.01279,2.1491
77,0.55,0.030,3,12,52,-1,-1,0.0051,4.6716,0.2377,0.00000,0.0225
78,0.55,0.030,3,20,30,-1,-1,0.0069,4.6998,0.2257,0.00000,0.0358
79,0.55,0.030,3,16,42,-1,-1,0.0085,4.7771,0.2281,0.00000,0.0345
80,0.55,0.030,3,13,43,-1,-1,0.0057,4.7109,0.2300,0.00000,0.0197
81,0.55,0.030,3,13,53,-1,-1,0.0041,4.6507,0.2379,0.00000,0.0182
82,0.55,0.030,3,15,5,-1,-1,0.0196,4.9833,0.2133,-0.00598,0.0353
83,0.55,0.030,3,15,48,-1,-1,0.0078,4.7366,0.2360,0.00000,0.0407
84,0.55,0.030,3,16,40,-1,-1,0.0051,4.6635,0.2276,0.00000,0.0224
